CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,Sale price ,SaleDate,Reference
CTM38345,OTS79219,Offline,Thẻ,HP,Điện máy xanh,Có,11738000,12/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM38345,OTS729,Online,Thẻ,Dell,Phong Vũ,Không,14410000,20/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM38422,OTS896,Online,Thẻ,Asus,Thế giới di động,Có,10110000,17/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM38428,OTS686,Offline,Thẻ,Dell,FPT Shop,Không,18000000,28/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM38428,OTS4142,Offline,Tiền mặt,HP,Viễn thông A,Có,5324000,17/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM38655,OTS27206,Online,Thẻ,Asus,Nguyễn Kim,Có,61590116,10/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM38655,OTS909,Offline,Thẻ,Asus,Techcare,Không,17440000,24/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM38799,OTS79,Online,Thẻ,Dell,Phong Vũ,Có,16520000,8/2/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM38799,OTS30081,Offline,Thẻ,Acer,Phong Vũ,Không,11441000,5/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM38799,OTS36425,Offline,Tiền mặt,Acer,Viễn thông A,Có,9705000,18/3/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM38799,OTS90748,Offline,Tiền mặt,MSI,Nguyễn Kim,Có,12833000,23/5/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website, Khác"
CTM38813,OTS303,Offline,Tiền mặt,Asus,Thế giới di động,Có,13230000,11/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM38854,OTS530,Offline,Thẻ,Apple,Khác,Có,22760000,21/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM38854,OTS45939,Online,Thẻ,MSI,Viễn thông A,Không,31475847,23/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM3902,OTS208,Online,Thẻ,Asus,Viettel Store,Không,11270000,13/11/2020,"Thông qua người thân, bạn bè"
CTM39234,OTS694,Online,Thẻ,Dell,Thế giới di động,Không,12390000,11/11/2020,"Thông qua người thân, bạn bè"
CTM39315,OTS590,Online,Thẻ,HP,FPT Shop,Có,18800000,30/12/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM39474,OTS93854,Online,Thẻ,Acer,Điện máy xanh,Có,18126000,31/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39474,OTS701,Offline,Tiền mặt,Dell,Phong Vũ,Có,11610000,5/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM39486,OTS405,Offline,Tiền mặt,Dell,Thế giới di động,Có,12840000,3/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM39741,OTS573,Offline,Thẻ,Lenovo,Phong Vũ,Không,11110000,14/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Khác"
CTM39741,OTS5031,Online,Thẻ,HP,Điện máy xanh,Có,7946000,26/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM39741,OTS20770,Online,Thẻ,Acer,Viễn thông A,Không,10847000,28/9/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39762,OTS1045,Offline,Tiền mặt,Dell,FPT Shop,Không,16560000,29/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM39791,OTS454,Offline,Thẻ,Dell,Điện máy xanh,Không,14340000,5/5/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39808,OTS652,Offline,Thẻ,HP,Viettel Store,Không,14100000,30/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39813,OTS90978,Offline,Tiền mặt,MSI,Nguyễn Kim,Không,11241000,8/4/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM39813,OTS170,Online,Thẻ,Dell,Viettel Store,Có,4230000,25/7/2020,"Thông qua người thân, bạn bè"
CTM40064,OTS983,Online,Thẻ,Asus,FPT Shop,Có,10340000,22/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM40072,OTS1041,Offline,Tiền mặt,Asus,FPT Shop,Có,13600000,21/1/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM40115,OTS55949,Offline,Tiền mặt,HP,Viễn thông A,Không,12962000,4/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM40124,OTS244,Offline,Thẻ,Asus,Thế giới di động,Có,14710000,16/9/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM40160,OTS9264,Offline,Thẻ,MSI,Techcare,Không,11102000,14/5/2020,Nhờ người có chuyên môn tư vấn
CTM40160,OTS53596,Online,Thẻ,HP,Phong Vũ,Không,13399000,28/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM40160,OTS428,Online,Thẻ,Dell,Khác,Có,12260000,3/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM40284,OTS488,Online,Thẻ,Lenovo,Thế giới di động,Có,3090000,30/1/2020,Nhân viên cửa hàng bán Laptop
CTM40286,OTS90,Offline,Tiền mặt,Lenovo,Điện máy xanh,Không,7680000,11/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40404,OTS721,Online,Thẻ,Asus,Thế giới di động,Có,4800000,11/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM40487,OTS20509,Online,Thẻ,HP,Phong Vũ,Không,14703000,29/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM40487,OTS662,Online,Thẻ,Dell,Thế giới di động,Có,11120000,14/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM40609,OTS468,Online,Thẻ,Apple,Viễn thông A,Không,24710000,20/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM40609,OTS39844,Offline,Tiền mặt,HP,Viễn thông A,Không,14021000,9/2/2020,Mạng xã hội
CTM40746,OTS16212,Offline,Tiền mặt,HP,Techcare,Có,14917000,22/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM40746,OTS19,Online,Thẻ,Dell,Viễn thông A,Không,13460000,7/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40752,OTS42993,Offline,Tiền mặt,Acer,Viễn thông A,Không,15057000,27/2/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40752,OTS347,Online,Thẻ,Dell,Viettel Store,Có,14550000,19/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM40821,OTS877,Online,Thẻ,Acer,Thế giới di động,Không,13350000,17/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40854,OTS127,Online,Thẻ,Asus,Thế giới di động,Có,22660000,15/11/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM4089,OTS213,Online,Thẻ,Acer,Viettel Store,Không,13950000,24/8/2020,"Thông qua người thân, bạn bè"
CTM4096,OTS1091,Offline,Thẻ,HP,FPT Shop,Không,14850000,21/8/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website, Khác"
CTM4106,OTS198,Online,Thẻ,Dell,Viễn thông A,Có,11100000,27/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM41214,OTS178,Offline,Thẻ,HP,FPT Shop,Không,13340000,23/9/2020,Mạng xã hội
CTM41422,OTS799,Offline,Tiền mặt,Dell,Điện máy xanh,Có,19030000,23/12/2020,"Thông qua người thân, bạn bè"
CTM41481,OTS18113,Offline,Thẻ,Acer,Nguyễn Kim,Có,59958464,27/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM41481,OTS1061,Online,Thẻ,Asus,,Không,19880000,7/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM41530,OTS608,Offline,Tiền mặt,Acer,Khác,Có,8720000,2/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM41579,OTS1059,Offline,Thẻ,Dell,Thế giới di động,Có,13580000,28/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM41579,OTS22459,Offline,Thẻ,HP,Phong Vũ,Không,18294000,20/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM41626,OTS25,Offline,Tiền mặt,Dell,FPT Shop,Có,19920000,25/4/2020,"Thông qua người thân, bạn bè"
CTM41626,OTS16710,Offline,Tiền mặt,HP,Nguyễn Kim,Có,15887000,13/9/2020,Nhân viên cửa hàng bán Laptop
CTM41742,OTS343,Offline,Thẻ,Acer,Viettel Store,Không,12350000,27/4/2020,Nhân viên cửa hàng bán Laptop
CTM4175,OTS25095,Offline,Thẻ,MSI,Nguyễn Kim,Có,13503000,29/2/2020,Nhân viên cửa hàng bán Laptop
CTM4175,OTS10198,Online,Thẻ,Asus,Viễn thông A,Có,12863000,9/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM4175,OTS352,Online,Thẻ,Acer,Viettel Store,Có,13340000,19/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM42161,OTS80959,Online,Thẻ,MSI,Nguyễn Kim,Không,16175000,15/9/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42209,OTS392,Online,Thẻ,HP,Viettel Store,Có,5660000,8/9/2020,Khác
CTM42264,OTS466,Offline,Tiền mặt,Asus,Khác,Có,12690000,26/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM42310,OTS259,Offline,Tiền mặt,Asus,FPT Shop,Có,17400000,1/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM42335,OTS447,Online,Thẻ,Asus,FPT Shop,Có,5380000,18/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM42458,OTS464,Online,Thẻ,HP,Viễn thông A,Có,12230000,23/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM42458,OTS35591,Offline,Thẻ,Asus,Phong Vũ,Không,11298000,4/9/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM42582,OTS37809,Offline,Thẻ,Acer,Viễn thông A,Có,12550000,23/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM42582,OTS946,Online,Thẻ,Asus,Thế giới di động,Có,10040000,10/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM42686,OTS1066,Online,Thẻ,Asus,Nguyễn Kim,Có,12130000,30/11/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42691,OTS229,Online,Thẻ,Dell,Thế giới di động,Không,12060000,17/8/2020,Nhờ người có chuyên môn tư vấn
CTM42756,OTS633,Online,Thẻ,Dell,Thế giới di động,Có,10390000,5/9/2020,"Thông qua người thân, bạn bè, Website"
CTM42756,OTS70564,Offline,Tiền mặt,MSI,Điện máy xanh,Có,13401000,27/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM42772,OTS514,Offline,Thẻ,Dell,Thế giới di động,Có,6030000,14/3/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42772,OTS92589,Online,Thẻ,Asus,Techcare,Có,16072000,26/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM42916,OTS334,Offline,Thẻ,Dell,Thế giới di động,Có,11090000,9/10/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM42917,OTS507,Online,Thẻ,HP,Techcare,Có,3020000,25/10/2020,Nhân viên cửa hàng bán Laptop
CTM43273,OTS220,Offline,Thẻ,HP,Viễn thông A,Có,18850000,7/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM43399,OTS33566,Offline,Tiền mặt,HP,Phong Vũ,Không,38064663,17/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM43399,OTS331,Online,Thẻ,Lenovo,Khác,Có,12540000,29/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM43412,OTS32041,Online,Thẻ,Asus,Nguyễn Kim,Có,17866000,3/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM43487,OTS65650,Offline,Tiền mặt,Asus,Điện máy xanh,Không,6197000,13/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM43487,OTS24,Offline,Thẻ,Asus,Thế giới di động,Có,18720000,8/9/2020,"Thông qua người thân, bạn bè"
CTM43487,OTS81937,Offline,Thẻ,Acer,Điện máy xanh,Không,23604000,27/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM43636,OTS51,Online,Thẻ,Dell,Viễn thông A,Có,15200000,29/1/2020,Mạng xã hội
CTM43741,OTS993,Offline,Tiền mặt,Dell,Thế giới di động,Có,14260000,21/7/2020,Nhân viên cửa hàng bán Laptop
CTM43846,OTS29,Online,Thẻ,Asus,Viettel Store,Có,5760000,18/7/2020,Nhân viên cửa hàng bán Laptop
CTM43958,OTS801,Offline,Thẻ,HP,Viettel Store,Có,12080000,7/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM43958,OTS23873,Online,Thẻ,Acer,Phong Vũ,Có,11416000,3/6/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM44092,OTS857,Online,Thẻ,Asus,Nguyễn Kim,Có,11360000,22/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44150,OTS1046,Offline,Thẻ,Dell,FPT Shop,Có,12470000,30/5/2020,Nhờ người có chuyên môn tư vấn
CTM44150,OTS3412,Offline,Thẻ,Acer,Viễn thông A,Có,61697174,26/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM44211,OTS342,Online,Thẻ,Asus,Thế giới di động,Có,14320000,28/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM4436,OTS959,Online,Thẻ,HP,Thế giới di động,Có,17850000,21/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM4436,OTS57260,Offline,Tiền mặt,MSI,Điện máy xanh,Có,12443000,21/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM44365,OTS687,Offline,Thẻ,Apple,Thế giới di động,Không,7890000,29/10/2020,Nhờ người có chuyên môn tư vấn
CTM44386,OTS95855,Offline,Tiền mặt,MSI,Nguyễn Kim,Có,12493000,22/9/2020,Mạng xã hội
CTM44386,OTS1034,Online,Thẻ,Asus,Chợ Lớn,Có,11830000,16/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44430,OTS753,Online,Thẻ,Microsoft,Techcare,Có,10730000,11/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44439,OTS302,Offline,Thẻ,Asus,Điện máy xanh,Có,12970000,2/4/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM4454,OTS925,Offline,Thẻ,Dell,Thế giới di động,Có,16460000,25/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website, Khác"
CTM44625,OTS223,Offline,Thẻ,Asus,FPT Shop,Có,13710000,19/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM447,OTS965,Online,Thẻ,Asus,Khác,Có,8680000,13/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM44730,OTS758,Offline,Tiền mặt,Dell,Thế giới di động,Có,12110000,4/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM44850,OTS21816,Offline,Tiền mặt,MSI,Điện máy xanh,Có,14256000,24/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44850,OTS201,Offline,Thẻ,Dell,FPT Shop,Không,16550000,17/8/2020,Website
CTM45303,OTS5554,Offline,Thẻ,MSI,Phong Vũ,Không,18796000,16/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM45303,OTS390,Offline,Tiền mặt,Asus,Thế giới di động,Có,9070000,12/4/2020,Nhân viên cửa hàng bán Laptop
CTM45430,OTS1069,Offline,Tiền mặt,Asus,FPT Shop,Có,12050000,11/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM45547,OTS522,Offline,Thẻ,Dell,Phong Vũ,Có,14390000,28/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM45660,OTS188,Online,Thẻ,Dell,Điện máy xanh,Có,15200000,20/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
